File Trained On,Model,Accuracy,Runtime
b5000d100.csv,AutoSklearn2Classifier(memory_limit=4096, metric=accuracy, n_jobs=-1,
                       per_run_time_limit=12, time_left_for_this_task=30),0.39319444444444446,26.648263686999996
b5000d30.csv,AutoSklearn2Classifier(memory_limit=4096, metric=accuracy, n_jobs=-1,
                       per_run_time_limit=12, time_left_for_this_task=30),0.4687962962962963,24.204379315000004
b100d10.csv,AutoSklearn2Classifier(memory_limit=4096, metric=accuracy, n_jobs=-1,
                       per_run_time_limit=12, time_left_for_this_task=30),0.5533796296296296,25.044237343999995
b1000d10.csv,AutoSklearn2Classifier(memory_limit=4096, metric=accuracy, n_jobs=-1,
                       per_run_time_limit=12, time_left_for_this_task=30),0.42398148148148146,26.018829834
b1000d100.csv,AutoSklearn2Classifier(memory_limit=4096, metric=accuracy, n_jobs=-1,
                       per_run_time_limit=12, time_left_for_this_task=30),0.4588425925925926,24.71319171799999
b100d100.csv,AutoSklearn2Classifier(memory_limit=4096, metric=accuracy, n_jobs=-1,
                       per_run_time_limit=12, time_left_for_this_task=30),0.33555555555555555,19.60455649900001
b5000d10.csv,AutoSklearn2Classifier(memory_limit=4096, metric=accuracy, n_jobs=-1,
                       per_run_time_limit=12, time_left_for_this_task=30),0.45819444444444446,25.53968347999998
b1000d30.csv,AutoSklearn2Classifier(memory_limit=4096, metric=accuracy, n_jobs=-1,
                       per_run_time_limit=12, time_left_for_this_task=30),0.5074074074074074,19.83002356
b100d30.csv,AutoSklearn2Classifier(memory_limit=4096, metric=accuracy, n_jobs=-1,
                       per_run_time_limit=12, time_left_for_this_task=30),0.3025,23.299490365999986
