model_id,rank,ensemble_weight,type,cost,duration
5,1,0.04,gradient_boosting,0.027407407407407415,12.606075525283813
3,2,0.38,extra_trees,0.02962962962962961,7.873237609863281
2,3,0.02,gradient_boosting,0.03481481481481481,12.846226215362549
7,4,0.04,gradient_boosting,0.05629629629629629,8.48357629776001
4,5,0.1,sgd,0.05962962962962966,6.734271287918091
6,6,0.42,mlp,0.6718518518518519,9.734896898269653
4,1,0.28,extra_trees,0.011851851851851846,7.916993856430054
6,2,0.08,gradient_boosting,0.012222222222222245,12.154992818832397
8,3,0.04,gradient_boosting,0.015555555555555569,8.714596271514893
5,4,0.06,sgd,0.0414814814814815,7.078186988830566
7,5,0.54,mlp,0.6455555555555555,10.076149940490723
7,1,0.08,gradient_boosting,0.0018518518518518602,10.650185346603394
5,2,0.16,extra_trees,0.002962962962962967,7.79383659362793
4,3,0.14,gradient_boosting,0.004074074074074075,12.161752462387085
9,4,0.12,gradient_boosting,0.004814814814814806,8.91661024093628
6,5,0.24,sgd,0.015555555555555546,7.241313457489014
8,6,0.26,mlp,0.6211111111111112,9.67525601387024
8,1,0.02,gradient_boosting,0.0003703703703703765,11.108082294464111
5,2,0.28,gradient_boosting,0.000740740740740753,12.829731702804565
6,3,0.28,extra_trees,0.0011111111111111072,7.899184226989746
10,4,0.06,gradient_boosting,0.0011111111111111295,9.167611122131348
7,5,0.12,sgd,0.02259259259259259,7.393097639083862
9,6,0.24,mlp,0.722962962962963,10.018638372421265
9,1,0.22,gradient_boosting,0.019629629629629646,12.225071907043457
7,2,0.14,extra_trees,0.025185185185185203,8.647601842880249
6,3,0.1,gradient_boosting,0.03222222222222222,12.668808221817017
11,4,0.02,gradient_boosting,0.037407407407407424,8.563626289367676
8,5,0.18,sgd,0.047037037037037016,8.65860915184021
10,6,0.34,mlp,0.7144444444444444,9.704169988632202
10,1,0.18,gradient_boosting,0.02111111111111113,12.761461734771729
7,2,0.04,gradient_boosting,0.022962962962962966,12.078243017196655
8,3,0.14,extra_trees,0.024074074074074074,7.682674169540405
12,4,0.08,gradient_boosting,0.025555555555555554,8.817439556121826
9,5,0.06,sgd,0.042592592592592605,8.516400575637817
11,6,0.5,mlp,0.8000000000000002,10.044891595840454
9,1,0.28,extra_trees,0.0,7.744992256164551
11,2,0.12,gradient_boosting,0.0003703703703703765,11.83837080001831
13,3,0.04,gradient_boosting,0.003333333333333322,8.427314281463623
8,4,0.12,gradient_boosting,0.0033333333333333435,12.394063472747803
10,5,0.26,sgd,0.015555555555555545,6.945482969284058
12,6,0.18,mlp,0.6688888888888889,9.123118162155151
12,1,0.16,gradient_boosting,0.011481481481481448,12.300816059112549
10,2,0.3,extra_trees,0.011851851851851848,7.617062568664551
9,3,0.14,gradient_boosting,0.01370370370370373,12.589839696884155
11,4,0.18,sgd,0.04592592592592593,7.5991880893707275
13,5,0.22,mlp,0.6796296296296296,8.688654661178589
13,1,0.28,gradient_boosting,0.009629629629629611,12.179856777191162
11,2,0.22,extra_trees,0.011481481481481471,7.621283531188965
10,3,0.12,gradient_boosting,0.012962962962962975,12.575682163238525
12,4,0.2,sgd,0.03629629629629627,8.586709260940552
14,5,0.18,mlp,0.6625925925925926,8.68254828453064
model_id,rank,ensemble_weight,type,cost,duration
14,1,0.12,gradient_boosting,0.027407407407407415,12.54436182975769
12,2,0.08,extra_trees,0.02962962962962961,9.070357084274292
11,3,0.06,gradient_boosting,0.03481481481481481,12.8435697555542
16,4,0.04,gradient_boosting,0.05629629629629629,8.538482427597046
13,5,0.1,sgd,0.05962962962962966,7.423347234725952
15,6,0.6,mlp,0.6718518518518519,10.109410047531128
13,1,0.5,extra_trees,0.011851851851851846,8.27338981628418
12,2,0.06,gradient_boosting,0.018148148148148156,12.849428415298462
17,3,0.14,gradient_boosting,0.03518518518518521,7.162761449813843
14,4,0.06,sgd,0.0414814814814815,7.6976072788238525
16,5,0.24,mlp,0.6455555555555555,8.836073398590088
16,1,0.18,gradient_boosting,0.0018518518518518602,11.20709753036499
14,2,0.26,extra_trees,0.002962962962962967,8.11183476448059
13,3,0.08,gradient_boosting,0.004074074074074075,12.276471853256226
15,4,0.12,sgd,0.015555555555555546,7.768453121185303
18,5,0.14,gradient_boosting,0.015925925925925948,7.243810415267944
17,6,0.22,mlp,0.7033333333333334,8.38587212562561
