model_id,rank,ensemble_weight,type,cost,duration
58,1,0.06,gradient_boosting,0.06925925925925924,9.527403593063354
62,2,0.04,gradient_boosting,0.07296296296296294,11.478365659713745
27,3,0.02,extra_trees,0.07333333333333332,10.96607518196106
5,4,0.02,gradient_boosting,0.07555555555555556,17.849865436553955
16,5,0.02,extra_trees,0.07555555555555558,13.149056673049927
9,6,0.02,gradient_boosting,0.0762962962962963,11.90463662147522
15,7,0.02,random_forest,0.07814814814814813,11.579961061477661
48,8,0.1,gradient_boosting,0.07814814814814815,44.48547887802124
43,9,0.06,gradient_boosting,0.08185185185185187,62.01151943206787
46,10,0.02,gradient_boosting,0.0825925925925926,29.108330965042114
49,11,0.02,random_forest,0.08703703703703705,12.630823373794556
8,12,0.02,mlp,0.08888888888888889,66.5451009273529
14,13,0.02,gradient_boosting,0.0888888888888889,10.444003582000732
11,14,0.02,gradient_boosting,0.09185185185185189,10.042143821716309
53,15,0.02,extra_trees,0.09407407407407407,10.331219911575317
32,16,0.02,extra_trees,0.09962962962962964,10.66316819190979
23,17,0.04,gradient_boosting,0.10037037037037036,9.97257661819458
44,18,0.06,extra_trees,0.11666666666666668,8.96015214920044
39,19,0.32,extra_trees,0.13777777777777778,9.361086130142212
33,20,0.02,passive_aggressive,0.14333333333333334,7.680142402648926
22,21,0.02,sgd,0.14444444444444443,7.098545551300049
51,1,0.02,gradient_boosting,0.04890700259355316,21.645960330963135
52,2,0.14,gradient_boosting,0.05187106335679883,39.13181972503662
62,3,0.02,gradient_boosting,0.052241570952204525,19.11579918861389
55,4,0.02,gradient_boosting,0.05335309373842166,17.1272189617157
64,5,0.14,extra_trees,0.05409410892923306,7.811424732208252
54,6,0.12,gradient_boosting,0.05446461652463875,13.732287406921387
8,7,0.02,gradient_boosting,0.055946646906261575,10.191009998321533
17,8,0.04,extra_trees,0.055946646906261575,10.677605390548706
48,9,0.02,gradient_boosting,0.06076324564653576,11.045398235321045
16,10,0.02,random_forest,0.06298629121897001,11.301815748214722
25,11,0.02,extra_trees,0.06372730640978141,8.545188426971436
18,12,0.02,extra_trees,0.06595035198221562,8.882112503051758
26,13,0.04,gradient_boosting,0.06780288995924416,10.332600831985474
11,14,0.04,extra_trees,0.07039644312708412,8.285909652709961
12,15,0.04,gradient_boosting,0.07817710263060391,10.519909143447876
33,16,0.02,extra_trees,0.08632826972952948,10.571185827255249
9,17,0.02,mlp,0.1015190811411634,63.50881743431091
34,18,0.04,passive_aggressive,0.1248610596517229,7.964396238327026
40,19,0.16,extra_trees,0.12523156724712856,8.744189023971558
model_id,rank,ensemble_weight,type,cost,duration
58,1,0.02,gradient_boosting,0.07037037037037037,15.121204614639282
54,2,0.08,gradient_boosting,0.07259259259259258,31.29724884033203
20,3,0.06,gradient_boosting,0.07592592592592591,70.20234394073486
61,4,0.02,extra_trees,0.07777777777777779,9.365742921829224
50,5,0.1,gradient_boosting,0.07814814814814815,35.40506601333618
9,6,0.02,gradient_boosting,0.07925925925925925,10.426274538040161
45,7,0.1,gradient_boosting,0.08185185185185187,55.049620628356934
53,8,0.04,gradient_boosting,0.08444444444444446,33.88853669166565
51,9,0.02,random_forest,0.08703703703703705,10.98744797706604
47,10,0.02,gradient_boosting,0.08851851851851854,13.85215973854065
16,11,0.02,gradient_boosting,0.0888888888888889,11.834661960601807
13,12,0.26,gradient_boosting,0.09185185185185189,11.432039499282837
34,13,0.02,extra_trees,0.09962962962962964,12.307237148284912
25,14,0.04,gradient_boosting,0.10037037037037036,13.053738594055176
46,15,0.06,extra_trees,0.11666666666666668,8.181457042694092
41,16,0.08,extra_trees,0.13777777777777778,8.082716703414917
62,1,0.02,gradient_boosting,0.05001852537977027,17.772663593292236
5,2,0.14,gradient_boosting,0.05075954057058172,20.478257179260254
59,3,0.02,gradient_boosting,0.05113004816598739,18.131120443344116
30,4,0.02,extra_trees,0.05113004816598741,8.565952062606812
40,5,0.02,gradient_boosting,0.05520563171545017,11.108781099319458
57,6,0.02,gradient_boosting,0.055576139310855865,27.502664804458618
19,7,0.04,extra_trees,0.055946646906261575,11.753251791000366
54,8,0.02,gradient_boosting,0.06298629121897,13.372735500335693
18,9,0.02,random_forest,0.06298629121897001,11.83009123802185
27,10,0.06,extra_trees,0.06372730640978141,9.564817667007446
26,11,0.02,gradient_boosting,0.069284920340867,10.925562620162964
38,12,0.02,random_forest,0.07076695072248981,8.346290588378906
17,13,0.02,gradient_boosting,0.07632456465357539,10.027397871017456
63,14,0.04,random_forest,0.07743608743979252,12.157018423080444
14,15,0.08,gradient_boosting,0.07817710263060391,10.089053869247437
49,16,0.02,gradient_boosting,0.08188217858466096,12.611690282821655
35,17,0.02,extra_trees,0.08632826972952948,10.746851921081543
34,18,0.02,mlp,0.09373842163764357,25.079792737960815
48,19,0.04,mlp,0.10448314190440905,12.229275941848755
36,20,0.02,passive_aggressive,0.1248610596517229,7.881359100341797
42,21,0.16,extra_trees,0.12523156724712856,8.358720779418945
