Trained On,Tested On,Model,Accuracy,,,
b1000d100.csv,b1000d10.csv,GradientBoostingClassifier(),0.40962963,,,
b1000d100.csv,b1000d30.csv,GradientBoostingClassifier(),0.56,,,
b1000d100.csv,b100d10.csv,GradientBoostingClassifier(),0.354444444,,,
b1000d100.csv,b100d100.csv,GradientBoostingClassifier(),0.975555556,,,
b1000d100.csv,b100d30.csv,GradientBoostingClassifier(),0.553333333,,,
b1000d100.csv,b5000d10.csv,GradientBoostingClassifier(),0.445555556,,,
b1000d100.csv,b5000d100.csv,GradientBoostingClassifier(),0.96,,,
b1000d100.csv,b5000d30.csv,GradientBoostingClassifier(),0.586666667,,,
b1000d30.csv,b1000d10.csv,GradientBoostingClassifier(),0.52962963,,,
b1000d30.csv,b1000d100.csv,GradientBoostingClassifier(),0.662592593,,,
b1000d30.csv,b100d10.csv,GradientBoostingClassifier(),0.57962963,,,
b1000d30.csv,b100d100.csv,GradientBoostingClassifier(),0.669259259,,,
b1000d30.csv,b100d30.csv,GradientBoostingClassifier(),0.99,,,
b1000d30.csv,b5000d10.csv,GradientBoostingClassifier(),0.497037037,,,
b1000d30.csv,b5000d100.csv,GradientBoostingClassifier(),0.650740741,,,
b1000d30.csv,b5000d30.csv,GradientBoostingClassifier(),0.964444444,,,
b100d10.csv,b1000d10.csv,GradientBoostingClassifier(),0.998148148,,,
b100d10.csv,b1000d100.csv,GradientBoostingClassifier(),0.654814815,,,
b100d10.csv,b1000d30.csv,GradientBoostingClassifier(),0.648518519,,,
b100d10.csv,b100d100.csv,GradientBoostingClassifier(),0.661111111,,,
b100d10.csv,b100d30.csv,GradientBoostingClassifier(),0.671111111,,,
b100d10.csv,b5000d10.csv,GradientBoostingClassifier(),0.972222222,,,
b100d10.csv,b5000d100.csv,GradientBoostingClassifier(),0.638148148,,,
b100d10.csv,b5000d30.csv,GradientBoostingClassifier(),0.634814815,,,
b100d100.csv,b1000d10.csv,GradientBoostingClassifier(),0.605925926,,,
b100d100.csv,b1000d100.csv,GradientBoostingClassifier(),0.944074074,,,
b100d100.csv,b1000d30.csv,GradientBoostingClassifier(),0.658888889,,,
b100d100.csv,b100d10.csv,GradientBoostingClassifier(),0.659259259,,,
b100d100.csv,b100d30.csv,GradientBoostingClassifier(),0.648888889,,,
b100d100.csv,b5000d10.csv,GradientBoostingClassifier(),0.448148148,,,
b100d100.csv,b5000d100.csv,GradientBoostingClassifier(),0.83,,,
b100d100.csv,b5000d30.csv,GradientBoostingClassifier(),0.612962963,,,
b100d30.csv,b1000d10.csv,GradientBoostingClassifier(),0.597037037,,,
b100d30.csv,b1000d100.csv,GradientBoostingClassifier(),0.513333333,,,
b100d30.csv,b1000d30.csv,GradientBoostingClassifier(),0.934074074,,,
b100d30.csv,b100d10.csv,GradientBoostingClassifier(),0.585555556,,,
b100d30.csv,b100d100.csv,GradientBoostingClassifier(),0.578148148,,,
b100d30.csv,b5000d10.csv,GradientBoostingClassifier(),0.444074074,,,
b100d30.csv,b5000d100.csv,GradientBoostingClassifier(),0.49962963,,,
b100d30.csv,b5000d30.csv,GradientBoostingClassifier(),0.760740741,,,
b5000d10.csv,b1000d10.csv,GradientBoostingClassifier(),0.997037037,,,
b5000d10.csv,b1000d100.csv,GradientBoostingClassifier(),0.623333333,,,
b5000d10.csv,b1000d30.csv,GradientBoostingClassifier(),0.668518519,,,
b5000d10.csv,b100d10.csv,GradientBoostingClassifier(),0.961111111,,,
b5000d10.csv,b100d100.csv,GradientBoostingClassifier(),0.608888889,,,
b5000d10.csv,b100d30.csv,GradientBoostingClassifier(),0.661851852,,,
b5000d10.csv,b5000d100.csv,GradientBoostingClassifier(),0.584814815,,,
b5000d10.csv,b5000d30.csv,GradientBoostingClassifier(),0.667777778,,,
b5000d100.csv,b1000d10.csv,GradientBoostingClassifier(),0.333333333,,,
b5000d100.csv,b1000d100.csv,GradientBoostingClassifier(),0.97962963,,,
b5000d100.csv,b1000d30.csv,GradientBoostingClassifier(),0.412962963,,,
b5000d100.csv,b100d10.csv,GradientBoostingClassifier(),0.333333333,,,
b5000d100.csv,b100d100.csv,GradientBoostingClassifier(),0.967037037,,,
b5000d100.csv,b100d30.csv,GradientBoostingClassifier(),0.437777778,,,
b5000d100.csv,b5000d10.csv,GradientBoostingClassifier(),0.333333333,,,
b5000d100.csv,b5000d30.csv,GradientBoostingClassifier(),0.401851852,,,
b5000d30.csv,b1000d10.csv,GradientBoostingClassifier(),0.50037037,,,
b5000d30.csv,b1000d100.csv,GradientBoostingClassifier(),0.618148148,,,
b5000d30.csv,b1000d30.csv,GradientBoostingClassifier(),0.991481481,,,
b5000d30.csv,b100d10.csv,GradientBoostingClassifier(),0.545925926,,,
b5000d30.csv,b100d100.csv,GradientBoostingClassifier(),0.624444444,,,
