b1000d60.csv,b1000d35.csv,ASKL,0.39792515746572804
b1000d35.csv,b1000d60.csv,ASKL,0.5422222222222223
b1000d60.csv,b1000d35.csv,ASKL,0.39792515746572804
b1000d35.csv,b1000d60.csv,ASKL,0.5577777777777778
