Trained On,Tested On,Model,Accuracy,,,
b1000d10.csv,b5000d30.csv,GradientBoostingClassifier(),0.822592593,,,
b1000d100.csv,b1000d10.csv,GradientBoostingClassifier(),0.634074074,,,
b1000d100.csv,b1000d30.csv,GradientBoostingClassifier(),0.701481481,,,
b1000d100.csv,b100d10.csv,GradientBoostingClassifier(),0.68037037,,,
b1000d100.csv,b100d100.csv,GradientBoostingClassifier(),0.600740741,,,
b1000d100.csv,b100d30.csv,GradientBoostingClassifier(),0.705185185,,,
b1000d100.csv,b5000d10.csv,GradientBoostingClassifier(),0.716666667,,,
b1000d100.csv,b5000d100.csv,GradientBoostingClassifier(),0.879259259,,,
b1000d100.csv,b5000d30.csv,GradientBoostingClassifier(),0.723703704,,,
b1000d30.csv,b1000d10.csv,GradientBoostingClassifier(),0.767407407,,,
b1000d30.csv,b1000d100.csv,GradientBoostingClassifier(),0.881851852,,,
b1000d30.csv,b100d10.csv,GradientBoostingClassifier(),0.725925926,,,
b1000d30.csv,b100d100.csv,GradientBoostingClassifier(),0.571481481,,,
b1000d30.csv,b100d30.csv,GradientBoostingClassifier(),0.586666667,,,
b1000d30.csv,b5000d10.csv,GradientBoostingClassifier(),0.927407407,,,
b1000d30.csv,b5000d100.csv,GradientBoostingClassifier(),0.864444444,,,
b1000d30.csv,b5000d30.csv,GradientBoostingClassifier(),0.925185185,,,
b100d10.csv,b1000d10.csv,GradientBoostingClassifier(),0.565925926,,,
b100d10.csv,b1000d100.csv,GradientBoostingClassifier(),0.772962963,,,
b100d10.csv,b1000d30.csv,GradientBoostingClassifier(),0.534074074,,,
b100d10.csv,b100d100.csv,GradientBoostingClassifier(),0.72,,,
b100d10.csv,b100d30.csv,GradientBoostingClassifier(),0.726296296,,,
b100d10.csv,b5000d10.csv,GradientBoostingClassifier(),0.550740741,,,
b100d10.csv,b5000d100.csv,GradientBoostingClassifier(),0.702962963,,,
b100d10.csv,b5000d30.csv,GradientBoostingClassifier(),0.458148148,,,
b100d100.csv,b1000d10.csv,GradientBoostingClassifier(),0.63962963,,,
b100d100.csv,b1000d100.csv,GradientBoostingClassifier(),0.795185185,,,
b100d100.csv,b1000d30.csv,GradientBoostingClassifier(),0.622962963,,,
b100d100.csv,b100d10.csv,GradientBoostingClassifier(),0.624444444,,,
b100d100.csv,b100d30.csv,GradientBoostingClassifier(),0.692962963,,,
b100d100.csv,b5000d10.csv,GradientBoostingClassifier(),0.631481481,,,
b100d100.csv,b5000d100.csv,GradientBoostingClassifier(),0.686296296,,,
b100d100.csv,b5000d30.csv,GradientBoostingClassifier(),0.607777778,,,
b100d30.csv,b1000d10.csv,GradientBoostingClassifier(),0.588518519,,,
b100d30.csv,b1000d100.csv,GradientBoostingClassifier(),0.697777778,,,
b100d30.csv,b1000d30.csv,GradientBoostingClassifier(),0.58037037,,,
b100d30.csv,b100d10.csv,GradientBoostingClassifier(),0.702962963,,,
b100d30.csv,b100d100.csv,GradientBoostingClassifier(),0.688888889,,,
b100d30.csv,b5000d10.csv,GradientBoostingClassifier(),0.581851852,,,
b100d30.csv,b5000d100.csv,GradientBoostingClassifier(),0.68037037,,,
b100d30.csv,b5000d30.csv,GradientBoostingClassifier(),0.593703704,,,
b5000d10.csv,b1000d10.csv,GradientBoostingClassifier(),0.78037037,,,
b5000d10.csv,b1000d100.csv,GradientBoostingClassifier(),0.84962963,,,
b5000d10.csv,b1000d30.csv,GradientBoostingClassifier(),0.85037037,,,
b5000d10.csv,b100d10.csv,GradientBoostingClassifier(),0.681111111,,,
b5000d10.csv,b100d100.csv,GradientBoostingClassifier(),0.532222222,,,
b5000d10.csv,b100d30.csv,GradientBoostingClassifier(),0.654074074,,,
b5000d10.csv,b5000d100.csv,GradientBoostingClassifier(),0.807407407,,,
b5000d10.csv,b5000d30.csv,GradientBoostingClassifier(),0.852222222,,,
b5000d100.csv,b1000d10.csv,GradientBoostingClassifier(),0.688888889,,,
b5000d100.csv,b1000d100.csv,GradientBoostingClassifier(),0.911481481,,,
b5000d100.csv,b1000d30.csv,GradientBoostingClassifier(),0.752962963,,,
b5000d100.csv,b100d10.csv,GradientBoostingClassifier(),0.728148148,,,
b5000d100.csv,b100d100.csv,GradientBoostingClassifier(),0.596296296,,,
b5000d100.csv,b100d30.csv,GradientBoostingClassifier(),0.564814815,,,
b5000d100.csv,b5000d10.csv,GradientBoostingClassifier(),0.745185185,,,
b5000d100.csv,b5000d30.csv,GradientBoostingClassifier(),0.762222222,,,
b5000d30.csv,b1000d10.csv,GradientBoostingClassifier(),0.730740741,,,
b5000d30.csv,b1000d100.csv,GradientBoostingClassifier(),0.878888889,,,
b5000d30.csv,b1000d30.csv,GradientBoostingClassifier(),0.951851852,,,
b5000d30.csv,b100d10.csv,GradientBoostingClassifier(),0.705555556,,,
b5000d30.csv,b100d100.csv,GradientBoostingClassifier(),0.695925926,,,
b5000d30.csv,b100d30.csv,GradientBoostingClassifier(),0.737407407,,,
b5000d30.csv,b5000d10.csv,GradientBoostingClassifier(),0.91037037,,,
b5000d30.csv,b5000d100.csv,GradientBoostingClassifier(),0.851111111,,,
b1000d10.csv,b1000d100.csv,LinearSVC(),0.62962963,,,
