model_id,rank,ensemble_weight,type,cost,duration
18,1,0.04,gradient_boosting,0.07222222222222226,11.195221185684204
5,2,0.06,gradient_boosting,0.07555555555555556,16.080846309661865
16,3,0.06,extra_trees,0.07555555555555558,10.953625679016113
9,4,0.08,gradient_boosting,0.0762962962962963,10.290823698043823
3,5,0.08,extra_trees,0.0774074074074074,8.019993305206299
15,6,0.02,random_forest,0.07814814814814813,11.171968460083008
7,7,0.02,gradient_boosting,0.07925925925925925,9.300630807876587
17,8,0.04,extra_trees,0.08555555555555557,8.029125213623047
14,9,0.02,gradient_boosting,0.0888888888888889,9.920442581176758
25,10,0.14,gradient_boosting,0.09185185185185185,6.25139307975769
10,11,0.02,extra_trees,0.09370370370370372,8.014367580413818
23,12,0.02,gradient_boosting,0.10037037037037036,9.903486251831055
8,13,0.02,mlp,0.1274074074074074,36.344571352005005
22,14,0.02,sgd,0.14444444444444443,7.130296468734741
6,15,0.02,mlp,0.2688888888888889,21.26585078239441
19,16,0.02,sgd,0.42444444444444446,12.977230548858643
12,17,0.28,sgd,0.6574074074074074,7.044462442398071
3,1,0.04,gradient_boosting,0.04853649499814747,15.761703252792358
17,2,0.02,extra_trees,0.055946646906261575,12.222830295562744
25,3,0.04,extra_trees,0.06372730640978141,9.582966566085815
15,4,0.24,gradient_boosting,0.07632456465357539,11.88201379776001
12,5,0.02,gradient_boosting,0.07817710263060391,10.515779733657837
13,6,0.4,sgd,0.5898480918858837,6.721949338912964
21,7,0.16,sgd,0.7851055946646907,9.056201934814453
model_id,rank,ensemble_weight,type,cost,duration
20,1,0.08,gradient_boosting,0.07222222222222226,10.876046419143677
4,2,0.02,gradient_boosting,0.07370370370370369,17.15169930458069
7,3,0.06,gradient_boosting,0.07555555555555556,15.704171895980835
18,4,0.14,extra_trees,0.07555555555555558,11.058648586273193
11,5,0.08,gradient_boosting,0.0762962962962963,11.323948621749878
5,6,0.02,extra_trees,0.0774074074074074,8.037184476852417
17,7,0.02,random_forest,0.07814814814814813,11.59036636352539
9,8,0.02,gradient_boosting,0.07925925925925925,9.682853698730469
19,9,0.02,extra_trees,0.08555555555555557,8.852392435073853
27,10,0.1,gradient_boosting,0.09185185185185185,7.181950807571411
13,11,0.08,gradient_boosting,0.09185185185185189,10.896658897399902
12,12,0.02,extra_trees,0.09370370370370372,8.990843772888184
24,13,0.02,sgd,0.14444444444444443,7.3588786125183105
8,14,0.04,mlp,0.2688888888888889,23.616560459136963
21,15,0.02,sgd,0.42444444444444446,12.638665199279785
14,16,0.26,sgd,0.6574074074074074,7.089820146560669
5,1,0.04,gradient_boosting,0.04853649499814747,17.478857278823853
12,2,0.02,gradient_boosting,0.05001852537977029,9.810017108917236
21,3,0.06,gradient_boosting,0.05038903297517598,11.250250339508057
6,4,0.02,extra_trees,0.053723601333827344,8.37483835220337
10,5,0.04,gradient_boosting,0.055946646906261575,9.0894033908844
19,6,0.06,extra_trees,0.055946646906261575,13.122460126876831
17,7,0.24,gradient_boosting,0.07632456465357539,10.816165447235107
14,8,0.08,gradient_boosting,0.07817710263060391,9.578587770462036
9,9,0.02,mlp,0.32271211559836976,21.32622003555298
16,10,0.02,gradient_boosting,0.5583549462763987,9.245078086853027
15,11,0.26,sgd,0.5898480918858837,6.493798732757568
23,12,0.08,sgd,0.7851055946646907,9.716188907623291
