File,Model,Accuracy,Std Dev,,,
b5000d100.csv,AutoSklearn2Classifier(memory_limit=4096 n_jobs=-1 time_left_for_this_task=30),0.972962963,0.017591618,,0.987572016,0.007127524
b5000d30.csv,AutoSklearn2Classifier(memory_limit=4096 n_jobs=-1 time_left_for_this_task=30),0.985185185,0.005237828,,,
b100d10.csv,AutoSklearn2Classifier(memory_limit=4096 n_jobs=-1 time_left_for_this_task=30),0.997407407,0.002771598,,,
b1000d10.csv,AutoSklearn2Classifier(memory_limit=4096 n_jobs=-1 time_left_for_this_task=30),0.998148148,0.002342428,,,
b1000d100.csv,AutoSklearn2Classifier(memory_limit=4096 n_jobs=-1 time_left_for_this_task=30),0.979259259,0.013063105,,,
b100d100.csv,AutoSklearn2Classifier(memory_limit=4096 n_jobs=-1 time_left_for_this_task=30),0.98037037,0.008164966,,,
b5000d10.csv,AutoSklearn2Classifier(memory_limit=4096 n_jobs=-1 time_left_for_this_task=30),1,0,,,
b1000d30.csv,AutoSklearn2Classifier(memory_limit=4096 n_jobs=-1 time_left_for_this_task=30),0.986666667,0.00656298,,,
b100d30.csv,AutoSklearn2Classifier(memory_limit=4096 n_jobs=-1 time_left_for_this_task=30),0.988148148,0.008413198,,,
