File,Model,Accuracy,Std Dev
b5000d100.csv,AutoSklearn2Classifier(memory_limit=4096, n_jobs=-1, time_left_for_this_task=30),0.9137037037037037,0.027037037037037026
b5000d30.csv,AutoSklearn2Classifier(memory_limit=4096, n_jobs=-1, time_left_for_this_task=30),0.9222222222222223,0.030370370370370325
b100d10.csv,AutoSklearn2Classifier(memory_limit=4096, n_jobs=-1, time_left_for_this_task=30),0.8614814814814815,0.023703703703703727
b1000d10.csv,AutoSklearn2Classifier(memory_limit=4096, n_jobs=-1, time_left_for_this_task=30),0.9085185185185185,0.017407407407407427
b1000d100.csv,AutoSklearn2Classifier(memory_limit=4096, n_jobs=-1, time_left_for_this_task=30),0.9385185185185185,0.014074074074074072
b100d100.csv,AutoSklearn2Classifier(memory_limit=4096, n_jobs=-1, time_left_for_this_task=30),0.9251851851851852,0.025925925925925908
b5000d10.csv,AutoSklearn2Classifier(memory_limit=4096, n_jobs=-1, time_left_for_this_task=30),0.9237037037037037,0.028148148148148144
b1000d30.csv,AutoSklearn2Classifier(memory_limit=4096, n_jobs=-1, time_left_for_this_task=30),0.9162962962962964,0.019259259259259254
b100d30.csv,AutoSklearn2Classifier(memory_limit=4096, n_jobs=-1, time_left_for_this_task=30),0.9155555555555556,0.01851851851851849
