model_id,rank,ensemble_weight,type,cost,duration
2,1,0.04,gradient_boosting,0.08962962962962961,24.294306755065918
3,2,0.02,extra_trees,0.09592592592592593,10.900567770004272
16,3,0.04,extra_trees,0.09666666666666666,10.73923373222351
39,4,0.04,extra_trees,0.12666666666666665,11.062824487686157
11,5,0.02,gradient_boosting,0.1274074074074074,12.56122088432312
22,6,0.06,sgd,0.15962962962962965,10.943309545516968
36,7,0.48,sgd,0.1803703703703704,9.302955627441406
12,8,0.3,sgd,0.5296296296296297,7.909915924072266
16,1,0.02,random_forest,0.04000000000000002,12.10706090927124
37,2,0.7,sgd,0.132962962962963,9.445255279541016
23,3,0.04,sgd,0.1381481481481482,9.60867691040039
7,4,0.04,mlp,0.3707407407407407,28.126611471176147
13,5,0.16,sgd,0.4788888888888889,8.863353967666626
7,1,0.02,gradient_boosting,0.06259259259259259,39.24894428253174
43,2,0.02,gradient_boosting,0.06518518518518518,15.543577909469604
29,3,0.02,extra_trees,0.0814814814814815,8.988929510116577
12,4,0.02,extra_trees,0.09851851851851852,9.066593170166016
5,5,0.02,extra_trees,0.10592592592592595,9.1227445602417
41,6,0.02,extra_trees,0.20925925925925926,10.669244527816772
38,7,0.72,sgd,0.33962962962962967,7.898974895477295
40,8,0.04,mlp,0.43333333333333335,11.577538013458252
14,9,0.12,sgd,0.5177777777777778,6.863974332809448
10,1,0.020000000000000004,gradient_boosting,0.020000000000000018,10.525915384292603
13,2,0.020000000000000004,extra_trees,0.020370370370370355,9.49062728881836
27,3,0.020000000000000004,extra_trees,0.026296296296296304,9.76638674736023
14,4,0.020000000000000004,gradient_boosting,0.04814814814814815,11.376858711242676
42,5,0.020000000000000004,extra_trees,0.06407407407407406,9.888254404067993
46,6,0.10000000000000002,extra_trees,0.1248148148148148,7.920380115509033
25,7,0.020000000000000004,sgd,0.15925925925925927,8.607519149780273
39,8,0.4600000000000001,sgd,0.16333333333333333,8.945681810379028
15,9,0.18000000000000002,sgd,0.5174074074074074,8.035410404205322
23,10,0.08000000000000002,sgd,0.7651851851851852,9.44846773147583
22,1,0.02,gradient_boosting,0.08185185185185187,28.55022692680359
47,2,0.06,extra_trees,0.08222222222222224,7.3595616817474365
20,3,0.02,extra_trees,0.08555555555555557,32.60684585571289
7,4,0.02,extra_trees,0.08592592592592592,8.269037961959839
26,5,0.02,sgd,0.1362962962962963,7.7650885581970215
40,6,0.54,sgd,0.15703703703703703,7.248473405838013
16,7,0.28,sgd,0.5529629629629629,6.494473218917847
23,1,0.02,gradient_boosting,0.09074074074074073,29.331711530685425
21,2,0.02,extra_trees,0.09444444444444446,10.700199842453003
19,3,0.06,gradient_boosting,0.11518518518518514,9.819437503814697
16,4,0.02,gradient_boosting,0.11962962962962964,9.512539386749268
27,5,0.02,sgd,0.15629629629629627,7.441403388977051
41,6,0.64,sgd,0.17703703703703705,7.358926773071289
11,7,0.02,mlp,0.28,22.11385416984558
17,8,0.12,sgd,0.5440740740740742,6.58645486831665
33,1,0.02,extra_trees,0.03370370370370371,27.202004194259644
22,2,0.02,extra_trees,0.03814814814814815,10.761858463287354
48,3,0.02,gradient_boosting,0.06148148148148148,7.815186977386475
42,4,0.5,sgd,0.1362962962962963,7.661930799484253
18,5,0.36,sgd,0.4322222222222223,6.67597508430481
10,1,0.02,extra_trees,0.03888888888888891,8.381562232971191
23,2,0.04,extra_trees,0.040740740740740744,12.299029111862183
12,3,0.02,gradient_boosting,0.04333333333333332,13.895981788635254
16,4,0.02,gradient_boosting,0.04333333333333334,57.08679413795471
44,5,0.02,gradient_boosting,0.04407407407407409,11.793471336364746
41,6,0.02,random_forest,0.04888888888888887,8.147324085235596
48,7,0.02,gradient_boosting,0.06000000000000001,12.23732876777649
46,8,0.02,extra_trees,0.06777777777777778,13.15984296798706
15,9,0.04,mlp,0.09444444444444446,69.4090576171875
40,10,0.02,passive_aggressive,0.12148148148148147,8.016495704650879
29,11,0.1,sgd,0.12703703703703706,8.265906572341919
43,12,0.42,sgd,0.16777777777777775,7.601533889770508
13,13,0.06,mlp,0.30481481481481476,23.968952417373657
19,14,0.14,sgd,0.5574074074074075,7.589398145675659
10,1,0.02,gradient_boosting,0.06222222222222223,20.52786350250244
35,2,0.04,extra_trees,0.06555555555555558,8.015165567398071
13,3,0.02,gradient_boosting,0.06962962962962965,15.992910385131836
23,4,0.02,random_forest,0.07148148148148148,10.119313478469849
25,5,0.02,extra_trees,0.07814814814814819,8.122257709503174
22,6,0.02,gradient_boosting,0.08333333333333336,9.585232496261597
51,7,0.02,gradient_boosting,0.08518518518518518,12.435374975204468
39,8,0.02,mlp,0.11629629629629629,26.42166829109192
55,9,0.02,random_forest,0.18962962962962962,4.025483846664429
14,10,0.02,mlp,0.26148148148148154,23.5557804107666
44,11,0.46,sgd,0.30259259259259264,7.582110643386841
46,12,0.02,mlp,0.4151851851851852,12.600211381912231
20,13,0.3,sgd,0.5674074074074074,7.149320363998413
