model_id,rank,ensemble_weight,type,cost,duration
2,1,0.04,gradient_boosting,0.08962962962962964,13.84354543685913
3,2,0.06,extra_trees,0.09592592592592593,8.41166877746582
6,3,0.04,mlp,0.3025925925925926,22.16132426261902
12,4,0.86,sgd,0.5296296296296297,6.272543668746948
4,1,0.08,extra_trees,0.03814814814814815,8.467384576797485
16,2,0.14,random_forest,0.04000000000000002,9.321261882781982
10,3,0.04,gradient_boosting,0.041111111111111126,9.34021258354187
8,4,0.04,gradient_boosting,0.04370370370370371,9.310533285140991
3,5,0.02,gradient_boosting,0.04444444444444442,12.96181321144104
11,6,0.02,extra_trees,0.04740740740740741,8.012484550476074
19,7,0.06,gradient_boosting,0.05851851851851855,5.247639894485474
5,8,0.02,sgd,0.12666666666666668,6.921464681625366
13,9,0.58,sgd,0.4788888888888889,6.452241897583008
7,1,0.10000000000000002,gradient_boosting,0.06370370370370373,15.416575908660889
11,2,0.020000000000000004,gradient_boosting,0.07111111111111112,9.85761046409607
9,3,0.04000000000000001,gradient_boosting,0.07296296296296297,8.707715272903442
18,4,0.04000000000000001,extra_trees,0.08629629629629629,9.036781311035156
12,5,0.060000000000000005,extra_trees,0.09851851851851852,7.936697483062744
5,6,0.060000000000000005,extra_trees,0.10592592592592595,8.150077819824219
16,7,0.30000000000000004,gradient_boosting,0.12444444444444443,9.393336296081543
19,8,0.020000000000000004,extra_trees,0.15185185185185188,7.918481826782227
8,9,0.04000000000000001,mlp,0.3370370370370371,21.566758632659912
14,10,0.32000000000000006,sgd,0.5177777777777778,6.069162130355835
6,1,0.1,extra_trees,0.015555555555555524,7.8554792404174805
5,2,0.02,gradient_boosting,0.017407407407407406,12.522047758102417
19,3,0.06,extra_trees,0.018518518518518514,9.985839605331421
12,4,0.04,gradient_boosting,0.01888888888888889,9.21012806892395
10,5,0.06,gradient_boosting,0.020000000000000018,8.871293306350708
13,6,0.08,extra_trees,0.020370370370370355,7.717511415481567
20,7,0.12,extra_trees,0.020370370370370396,7.380043983459473
14,8,0.14,gradient_boosting,0.04814814814814815,9.242727756500244
11,9,0.12,mlp,0.1048148148148148,24.22835683822632
9,10,0.02,mlp,0.23962962962962966,21.02704620361328
15,11,0.22,sgd,0.5174074074074074,6.563460111618042
16,12,0.02,gradient_boosting,0.587037037037037,8.429162740707397
9,1,0.04,gradient_boosting,0.08481481481481482,13.164172410964966
7,2,0.04,extra_trees,0.08592592592592592,8.07645058631897
6,3,0.04,gradient_boosting,0.0866666666666667,12.518958806991577
13,4,0.08,gradient_boosting,0.08888888888888889,9.15767788887024
14,5,0.08,extra_trees,0.09148148148148148,7.642589092254639
22,6,0.06,gradient_boosting,0.10925925925925928,5.298468351364136
