                       per_run_time_limit=12 time_left_for_this_task=30),0.646666667,10.98163683,,0.835792181,0.070527529
                       per_run_time_limit=12 time_left_for_this_task=30),0.701111111,10.98163683,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.707407407,11.45545585,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.719259259,12.83189393,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.71962963,13.63939392,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.733333333,12.83189393,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.74037037,14.62232989,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.751111111,14.62232989,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.756666667,14.62232989,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.756666667,16.06155982,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.76,10.98163683,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.761851852,13.63939392,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.762962963,11.45545585,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.765185185,16.63664061,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.777777778,14.62232989,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.781111111,16.63664061,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.786296296,16.63664061,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.787037037,12.83189393,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.793333333,12.83189393,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.793703704,16.06155982,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.796296296,11.45545585,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.802222222,16.06155982,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.804444444,11.45545585,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.814444444,12.83189393,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.821111111,16.63664061,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.821481481,14.62232989,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.822222222,14.62232989,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.822592593,13.11073585,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.822962963,16.63664061,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.823703704,11.45545585,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.828518519,13.11073585,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.82962963,14.37954737,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.83,13.11073585,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.83037037,13.11073585,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.831481481,14.37954737,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.833333333,13.11073585,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.834074074,14.37954737,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.836296296,13.11073585,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.837407407,13.11073585,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.841111111,13.63939392,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.841111111,14.37954737,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.841481481,10.98163683,,,
                       per_run_time_limit=12 time_left_for_this_task=30),0.842592593,12.83189393,,,
