model_id,rank,ensemble_weight,type,cost,duration
9,1,0.02,gradient_boosting,0.02666666666666666,46.75779581069946
16,2,0.02,extra_trees,0.028148148148148148,11.880661964416504
33,3,0.02,passive_aggressive,0.0459259259259259,12.286975383758545
36,4,0.14,sgd,0.1411111111111111,8.245160818099976
6,5,0.02,mlp,0.5111111111111112,22.132943391799927
12,6,0.04,sgd,0.6077777777777778,7.915196895599365
41,7,0.64,passive_aggressive,0.7277777777777779,8.238261938095093
4,1,0.02,extra_trees,0.01074074074074074,28.883004426956177
17,2,0.04,extra_trees,0.014074074074074083,11.599067687988281
11,3,0.06,extra_trees,0.020370370370370372,9.250023126602173
32,4,0.02,mlp,0.031851851851851846,27.32693362236023
22,5,0.02,sgd,0.03518518518518519,8.89899730682373
12,6,0.02,gradient_boosting,0.06000000000000002,13.04937219619751
23,7,0.02,sgd,0.0685185185185185,8.330994606018066
44,8,0.06,extra_trees,0.08037037037037038,6.781113624572754
37,9,0.68,sgd,0.15962962962962962,7.881096363067627
7,10,0.06,mlp,0.5203703703703704,25.063509702682495
44,1,0.04,gradient_boosting,0.0014814814814814838,9.544365644454956
18,2,0.06,extra_trees,0.0014814814814814838,31.42796492576599
9,3,0.02,gradient_boosting,0.002962962962962967,10.256518125534058
39,4,0.02,gradient_boosting,0.003333333333333322,10.60379147529602
10,5,0.06,mlp,0.0037037037037036978,66.2847580909729
31,6,0.02,random_forest,0.005925925925925935,9.025017976760864
37,7,0.04,random_forest,0.009999999999999988,7.8733298778533936
34,8,0.08,extra_trees,0.010000000000000009,11.588753700256348
35,9,0.04,passive_aggressive,0.014814814814814836,8.862415790557861
6,10,0.02,sgd,0.015555555555555546,8.665374040603638
12,11,0.08,extra_trees,0.0162962962962963,8.652191400527954
21,12,0.02,sgd,0.13481481481481486,13.009599447250366
38,13,0.06,sgd,0.1766666666666667,8.381304025650024
15,14,0.02,gradient_boosting,0.21407407407407408,9.654186487197876
8,15,0.1,mlp,0.417037037037037,22.781999111175537
14,16,0.04,sgd,0.582962962962963,7.211244344711304
22,17,0.14,sgd,0.715925925925926,8.435674905776978
21,1,0.02,gradient_boosting,0.0003703703703703765,9.996005535125732
19,2,0.02,extra_trees,0.0003703703703703765,34.48266530036926
20,3,0.02,extra_trees,0.0007407407407407307,8.248495101928711
12,4,0.04,gradient_boosting,0.000740740740740753,10.504708766937256
44,5,0.02,gradient_boosting,0.000740740740740753,11.244742155075073
10,6,0.02,gradient_boosting,0.0011111111111111295,10.09666395187378
37,7,0.02,random_forest,0.002592592592592591,7.877421855926514
32,8,0.02,random_forest,0.0029629629629629897,9.4952552318573
24,9,0.04,sgd,0.004444444444444451,8.316680192947388
11,10,0.02,mlp,0.006296296296296289,66.47501540184021
14,11,0.04,gradient_boosting,0.007407407407407418,10.775511026382446
47,12,0.12,gradient_boosting,0.0077777777777777515,11.56519341468811
35,13,0.1,extra_trees,0.010370370370370387,11.704718589782715
7,14,0.02,sgd,0.02259259259259259,8.05746054649353
33,15,0.04,passive_aggressive,0.047777777777777766,8.342002391815186
39,16,0.06,sgd,0.1262962962962963,8.571568965911865
16,17,0.08,gradient_boosting,0.26666666666666666,9.79527497291565
9,18,0.04,mlp,0.48444444444444446,23.288400173187256
41,19,0.08,mlp,0.6092592592592593,12.662100315093994
23,20,0.06,sgd,0.7385185185185186,8.330891609191895
13,1,0.02,gradient_boosting,0.020740740740740747,10.184353828430176
6,2,0.02,gradient_boosting,0.023333333333333317,15.780810356140137
20,3,0.02,extra_trees,0.024444444444444446,10.929789543151855
12,4,0.02,mlp,0.03222222222222222,63.63010549545288
36,5,0.02,extra_trees,0.042592592592592585,11.198135137557983
8,6,0.02,sgd,0.047037037037037016,8.339993953704834
43,7,0.04,extra_trees,0.06814814814814814,9.608027935028076
15,8,0.02,gradient_boosting,0.07222222222222219,10.256537914276123
40,9,0.62,sgd,0.14037037037037037,7.558794736862183
44,10,0.04,passive_aggressive,0.24185185185185187,7.632576942443848
10,11,0.02,mlp,0.4966666666666667,23.57278323173523
24,12,0.06,sgd,0.7296296296296296,7.690245866775513
21,1,0.020000000000000004,extra_trees,0.020740740740740754,11.15872597694397
10,2,0.04000000000000001,gradient_boosting,0.021111111111111105,14.655157566070557
47,3,0.04000000000000001,gradient_boosting,0.023703703703703716,17.503457069396973
